FID,Latitude,Longitude,Depth_m
13011,70.00941705,-153.1155283,13.5
13012,70.00942013,-153.1155104,13.4
13013,70.0094232,-153.1155014,13.4
13014,70.0094232,-153.1154924,13.4
13015,70.00942627,-153.1154744,13.2
13016,70.00942935,-153.1154475,13.2
13017,70.00942935,-153.1154295,13.2
13018,70.00943242,-153.1154116,13.3
13019,70.00942935,-153.1154026,13.2
13020,70.00942627,-153.1153846,13.3
13021,70.00942627,-153.1153666,13.3
13022,70.00942935,-153.1153577,13.1
13023,70.00942935,-153.1153397,13.2
13024,70.00942935,-153.1153127,13.1
13025,70.00943242,-153.1153038,13.3
13026,70.00943242,-153.1152678,13.1
13027,70.00943549,-153.1152499,13.1
13028,70.00944164,-153.1152409,13.1
13029,70.00944164,-153.1152229,13.1
13030,70.00944779,-153.1152049,13.1
13031,70.00945086,-153.115178,13.1
13032,70.00945086,-153.115169,13.1
13033,70.00945701,-153.11516,13.1
13034,70.00946008,-153.11516,13
13035,70.00946315,-153.115169,13.1
13036,70.0094693,-153.1151331,13
13037,70.0094693,-153.1151151,12.9
13038,70.00947237,-153.1151061,12.9
13039,70.00947545,-153.1150972,12.9
13040,70.00947545,-153.1150702,12.9
13041,70.00947852,-153.1150612,12.9
13042,70.00948159,-153.1150433,13
13043,70.00948774,-153.1150343,13
13044,70.00949081,-153.1150163,12.9
13045,70.00949389,-153.1150073,13
13046,70.00949696,-153.1149983,13
13047,70.00949696,-153.1149714,13
13048,70.00949696,-153.1149444,12.8
13049,70.00950003,-153.1149355,12.8
13050,70.00950003,-153.1149175,12.8
13051,70.00950311,-153.1149085,12.9
13052,70.00950311,-153.1148995,12.8
13053,70.00950925,-153.1148816,12.8
13054,70.00950925,-153.1148636,12.8
13055,70.00951233,-153.1148546,12.9
13056,70.0095154,-153.1148546,12.9
13057,70.00951847,-153.1148277,12.9
13058,70.00951847,-153.1147917,12.8
13059,70.00952155,-153.1147648,12.7
13060,70.00952155,-153.1147289,12.7
13061,70.00952155,-153.1147109,12.7
13062,70.00952769,-153.1146929,12.7
13063,70.00953077,-153.114675,12.7
13064,70.00953384,-153.114666,12.7
13065,70.00953384,-153.114657,12.7
13066,70.00953691,-153.114648,12.6
13067,70.00953999,-153.1146301,12.6
13068,70.00953999,-153.1146121,12.6
13069,70.00954306,-153.1146121,12.6
13070,70.00954306,-153.1145941,12.6
13071,70.00954613,-153.1145762,12.6
13072,70.00954921,-153.1145492,12.6
13073,70.00954921,-153.1145043,12.6
13074,70.00955228,-153.1144953,12.5
13075,70.00955228,-153.1144863,12.5
13076,70.00955535,-153.1144773,12.6
13077,70.00955843,-153.1144684,12.6
13078,70.00955843,-153.1144594,12.4
13079,70.0095615,-153.1144594,12.6
13080,70.00956765,-153.1144414,12.6
13081,70.00957072,-153.1144324,12.4
13082,70.00957072,-153.1144145,12.4
13083,70.00957379,-153.1144055,12.5
13084,70.00957379,-153.1143875,12.4
13085,70.00957687,-153.1143695,12.5
13086,70.00957994,-153.1143695,12.4
13087,70.00958301,-153.1143695,12.4
13088,70.00958609,-153.1143606,12.5
13089,70.00958916,-153.1143516,12.4
13090,70.00958916,-153.1143157,12.3
13091,70.00958916,-153.1142887,12.2
13092,70.00959223,-153.1142707,12.3
13093,70.00959531,-153.1142618,12.3
13094,70.00959531,-153.1142348,12.3
13095,70.00959838,-153.1142168,12.3
13096,70.00959838,-153.1141989,12.2
13097,70.00959838,-153.1141899,12.1
13098,70.00960145,-153.1141989,12.2
13099,70.0096076,-153.1142168,12.2
13100,70.00961067,-153.1142168,12.1
13101,70.00961067,-153.1141809,12.1
13102,70.00961067,-153.114145,12.1
13103,70.0096076,-153.1140731,12.1
13104,70.00960453,-153.1140641,11.9
13105,70.00960145,-153.1140102,11.9
13106,70.00960145,-153.1139833,11.9
13107,70.00960145,-153.1139653,11.9
13108,70.00960145,-153.1139563,11.9
13109,70.00960145,-153.1139474,11.9
13110,70.00960453,-153.1139474,11.9
13111,70.0096076,-153.1139563,11.9
13112,70.00961067,-153.1139563,11.9
13113,70.00961067,-153.1139563,11.9
13114,70.00961375,-153.1139563,11.9
13115,70.00961375,-153.1139563,11.9
13116,70.00961682,-153.1139563,11.8
13117,70.00961682,-153.1139474,11.9
13118,70.00961682,-153.1139114,11.9
13119,70.00961989,-153.1138935,11.8
13120,70.00961989,-153.1138935,11.7
13121,70.00962297,-153.1138935,11.7
13122,70.00962911,-153.1138935,11.7
13123,70.00962911,-153.1138845,11.7
13124,70.00962911,-153.1138845,11.7
13125,70.00962911,-153.1138755,11.7
13126,70.00962911,-153.1138665,11.7
13127,70.00962911,-153.1138306,11.7
13128,70.00962911,-153.1138126,11.7
13129,70.00962911,-153.1137857,11.7
13130,70.00963219,-153.1137677,11.6
13131,70.00963219,-153.1137587,11.5
13132,70.00963526,-153.1137408,11.5
13133,70.00963526,-153.1137228,11.7
13134,70.00963526,-153.1137228,11.7
13135,70.00963526,-153.1137048,11.6
13136,70.00963526,-153.1136689,11.6
13137,70.00963833,-153.1136509,11.6
13138,70.00964141,-153.113633,11.5
13139,70.00964448,-153.113597,11.5
13140,70.00964755,-153.1135701,11.7
13141,70.00965063,-153.1135341,11.3
13142,70.0096537,-153.1135072,11.4
13143,70.00965677,-153.1134713,11.6
13144,70.00965677,-153.1134533,11.6
13145,70.00965985,-153.1134264,11.5
13146,70.00966292,-153.1134084,11.7
13147,70.00966599,-153.1133904,11.5
13148,70.00966907,-153.1133725,11.4
13149,70.00966907,-153.1133635,11.4
13150,70.00966907,-153.1133365,11.4
13151,70.00966907,-153.1133186,11.4
13152,70.00967214,-153.1132826,11.2
13153,70.00967214,-153.1132647,11.4
13154,70.00967521,-153.1132467,11.2
13155,70.00967828,-153.1132287,11.3
13156,70.00968136,-153.1132108,11.3
13157,70.00968443,-153.1131928,11.3
13158,70.0096875,-153.1131748,11.2
13159,70.00969058,-153.1131659,11.2
13160,70.00969365,-153.1131479,11.2
13161,70.0096998,-153.1131209,11
13162,70.0096998,-153.113103,11
13163,70.00970594,-153.113085,11.1
13164,70.00970902,-153.113067,11.1
13165,70.00970902,-153.1130401,11.1
13166,70.00970902,-153.1130221,11.1
13167,70.00970902,-153.1129952,11
13168,70.00971209,-153.1129772,11.1
13169,70.00970902,-153.1129503,10.8
13170,70.00971209,-153.1129233,10.8
13171,70.00971516,-153.1128874,10.8
13172,70.00971824,-153.1128694,10.8
13173,70.00972438,-153.1128515,10.8
13174,70.00972438,-153.1128425,10.7
13175,70.00972746,-153.1128245,10.7
13176,70.00973053,-153.1127976,10.8
13177,70.0097336,-153.1127796,10.8
13178,70.00973668,-153.1127616,10.8
13179,70.00973668,-153.1127437,10.8
13180,70.00973668,-153.1127257,10.7
13181,70.00973668,-153.1127167,10.6
13182,70.00973668,-153.1126987,10.6
13183,70.00973668,-153.1126808,10.5
13184,70.00974282,-153.1126538,10.5
13185,70.00973975,-153.1126269,10.5
13186,70.00974282,-153.1126089,10.5
13187,70.00974897,-153.112591,10.6
13188,70.00975204,-153.112573,10.6
13189,70.00975204,-153.112546,10.6
13190,70.00975512,-153.1125191,10.6
13191,70.00975819,-153.1124921,10.6
13192,70.00976434,-153.1124832,10.4
13193,70.00976741,-153.1124652,10.4
13194,70.00977048,-153.1124382,10.4
13195,70.00977048,-153.1124382,10.4
13196,70.00977356,-153.1124023,10.4
13197,70.00977663,-153.1123933,10.4
13198,70.00977663,-153.1123933,10.4
13199,70.00977663,-153.1123844,10.4
13200,70.00977356,-153.1123754,10.4
13201,70.00977356,-153.1123664,10.1
13202,70.00977356,-153.1123574,10.1
13203,70.00977048,-153.1123574,10.3
13204,70.00977356,-153.1123484,10.3
13205,70.00977663,-153.1123394,10.3
13206,70.00977663,-153.1123215,10.2
13207,70.00977663,-153.1123125,10.3
13208,70.0097797,-153.1123125,10.2
13209,70.0097797,-153.1123125,10.1
13210,70.00978585,-153.1123035,10.1
13211,70.00978892,-153.1122945,10.1
13212,70.00978892,-153.1122766,10
13213,70.009792,-153.1122496,9.9
13214,70.009792,-153.1122227,9.8
13215,70.00979507,-153.1121957,9.8
13216,70.00979814,-153.1121777,9.7
13217,70.00979814,-153.1121508,9.7
13218,70.00979814,-153.1121328,9.6
13219,70.00979507,-153.1121059,9.7
13220,70.00979814,-153.1120879,9.7
13221,70.00980122,-153.11207,9.4
13222,70.00980429,-153.112061,9.6
13223,70.00980736,-153.112034,9.3
13224,70.00980736,-153.1120161,9.3
13225,70.00981044,-153.1119981,9.3
13226,70.00981351,-153.1119801,9
13227,70.00981351,-153.1119622,9
13228,70.00981658,-153.1119442,8.9
13229,70.00981966,-153.1119352,8.9
13230,70.0098258,-153.1119172,8.9
13231,70.00982888,-153.1118903,9
13232,70.00983195,-153.1118723,8.8
13233,70.00983195,-153.1118544,8.8
13234,70.00983195,-153.1118364,8.8
13235,70.00983195,-153.1118095,8.6
13236,70.00983502,-153.1117915,8.6
13237,70.00983502,-153.1117735,8.6
13238,70.0098381,-153.1117466,8.5
13239,70.0098381,-153.1117196,8.4
13240,70.0098381,-153.1117017,8.4
13241,70.0098381,-153.1116837,8.2
13242,70.0098381,-153.1116567,8.1
13243,70.0098381,-153.1116298,8.1
13244,70.0098381,-153.1116118,8
13245,70.00984424,-153.1115759,8
13246,70.00985039,-153.11154,7.9
13247,70.00985346,-153.111504,7.8
13248,70.00985961,-153.1114951,7.7
13249,70.00986268,-153.1114771,7.7
13250,70.00986576,-153.1114501,7.5
13251,70.00986576,-153.1114232,7.5
13252,70.00986576,-153.1114052,7.4
13253,70.00986883,-153.1113783,7.2
13254,70.00986576,-153.1113334,7
13255,70.00986576,-153.1113244,6.8
13256,70.00986883,-153.1112974,6.7
13257,70.00986576,-153.1112615,6.7
13258,70.00986576,-153.1112615,6.6
13259,70.00986576,-153.1112435,6.4
13260,70.00986576,-153.1112435,6.4
13261,70.00986576,-153.1112256,6.1
13262,70.00986576,-153.1112166,5.9
13263,70.00986883,-153.1112076,5.9
13264,70.0098719,-153.1112076,5.6
13265,70.0098719,-153.1111986,5.4
13266,70.0098719,-153.1111896,5.3
13267,70.00987498,-153.1111807,5.2
13268,70.00987498,-153.1111627,5.1
13269,70.00987498,-153.1111447,5
13270,70.00987498,-153.1111447,4.7
13271,70.00987498,-153.1111268,4.6
13272,70.00987498,-153.1111088,4.5
13273,70.00987805,-153.1110908,4.5
13274,70.0098842,-153.1110729,4.3
13275,70.00988112,-153.1110549,4.3
13276,70.00987805,-153.1110369,4.2
13277,70.00987805,-153.1110279,4.1
13278,70.00987805,-153.11101,4.1
13279,70.0098842,-153.11101,4
13280,70.0098842,-153.110992,4
13281,70.0098842,-153.110983,3.9
13282,70.0098842,-153.1109651,3.8
13283,70.00988112,-153.1109381,3.8
13284,70.00988112,-153.1109202,3.8
13285,70.0098842,-153.1108932,3.8
13286,70.00988727,-153.1108663,3.7
13287,70.00988727,-153.1108573,3.7
13288,70.00989034,-153.1108393,3.7
13289,70.00989956,-153.1108213,3.7
13290,70.00990571,-153.1108034,3.7
13291,70.00991185,-153.1107854,3.7
13292,70.00991493,-153.1107764,3.7
13293,70.009918,-153.1107405,3.7
13294,70.00993029,-153.1107225,3.6
13295,70.00993644,-153.1106956,3.6
13296,70.00993951,-153.1106686,3.6
13297,70.00994566,-153.1106327,3.6
13298,70.00995181,-153.1106147,3.6
13299,70.00996103,-153.1106147,3.6
13300,70.00996103,-153.1105968,3.6
13301,70.0099641,-153.1105968,3.6
13302,70.0099641,-153.1105698,3.6
13303,70.00996103,-153.1105339,3.6
13304,70.0099641,-153.1105069,3.6
13305,70.00996717,-153.110489,3.6
13306,70.00996717,-153.110471,3.6
13307,70.0099641,-153.110462,3.6
13308,70.00996103,-153.1104261,3.6
13309,70.00995795,-153.1103992,3.6
13310,70.00995488,-153.1103722,3.6
13311,70.00995181,-153.1103542,3.6
13312,70.00995488,-153.1103183,3.6
13313,70.00995488,-153.1102914,3.6
13314,70.00995181,-153.1102644,3.6
13315,70.00995488,-153.1102285,3.6
13316,70.00995488,-153.1102105,3.7
13317,70.00996103,-153.1101925,3.6
13318,70.00995795,-153.1102105,3.7
13319,70.00995181,-153.1102015,3.6
13320,70.00994873,-153.1101746,3.6
13321,70.00995181,-153.1101746,3.7
13322,70.00995181,-153.1101566,3.7
13323,70.00995181,-153.1101386,3.6
13324,70.00994873,-153.1101117,3.6
13325,70.00994566,-153.1100848,3.6
13326,70.00994566,-153.1100848,3.6
13327,70.00994566,-153.1100668,3.6
13328,70.00994566,-153.1100488,3.6
13329,70.00995488,-153.1100309,3.6
13330,70.00995795,-153.1100219,3.6
13331,70.0099641,-153.1100129,3.6
13332,70.00997025,-153.1100039,3.6
13333,70.00997332,-153.1099859,3.6
13334,70.00997947,-153.109968,3.6
13335,70.00998254,-153.109941,3.6
13336,70.00998561,-153.109932,3.7
13337,70.00998561,-153.1099231,3.6
13338,70.00998869,-153.1099141,3.6
13339,70.00998869,-153.1099051,3.7
13340,70.00998869,-153.1098871,3.7
13341,70.00999176,-153.1098692,3.6
13342,70.00999176,-153.1098332,3.6
13343,70.01000098,-153.1098063,3.6
13344,70.01000405,-153.1097883,3.6
13345,70.01000713,-153.1097614,3.6
13346,70.01000405,-153.1097614,3.6
13347,70.00999791,-153.1097524,3.6
13348,70.01000098,-153.1097254,3.6
13349,70.01000713,-153.1097165,3.6
13350,70.0100102,-153.1096985,3.6
13351,70.0100102,-153.1096895,3.6
13352,70.01001327,-153.1096715,3.6
13353,70.01001635,-153.1096626,3.6
13354,70.01001942,-153.1096536,3.6
13355,70.01002249,-153.1096446,3.6
13356,70.01002249,-153.1096356,3.6
13357,70.01002557,-153.1096266,3.6
13358,70.01002864,-153.1096176,3.6
13359,70.01002864,-153.1096176,3.6
13360,70.01003171,-153.1096087,3.6
13361,70.01003171,-153.1095907,3.6
13362,70.01003478,-153.1095907,3.6
13363,70.01004093,-153.1095817,3.6
13364,70.010044,-153.1095727,3.6
13365,70.01004708,-153.1095638,3.6
13366,70.010044,-153.1095458,3.6
13367,70.010044,-153.1095458,3.6
13368,70.010044,-153.1095188,3.6
13369,70.010044,-153.1095188,3.6
13370,70.01004708,-153.1095009,3.6
13371,70.01005015,-153.1094829,3.6
13372,70.01005015,-153.1094739,3.6
13373,70.01005322,-153.1094739,3.6
13374,70.0100563,-153.1094649,3.6
13375,70.01005937,-153.109456,3.6
13376,70.01005937,-153.109447,3.6
13377,70.01006244,-153.109438,3.6
13378,70.01006244,-153.10942,3.6
13379,70.01006244,-153.109411,3.6
13380,70.01006859,-153.1094021,3.6
13381,70.01006859,-153.1093751,3.6
13382,70.01007166,-153.1093661,3.6
13383,70.01007474,-153.1093482,3.6
13384,70.01007781,-153.1093392,3.6
13385,70.01008088,-153.1093302,3.6
13386,70.01008396,-153.1093122,3.6
13387,70.01008396,-153.1093122,3.5
13388,70.01007781,-153.1093032,3.6
13389,70.01007474,-153.1092943,3.5
13390,70.01008088,-153.1092763,3.6
13391,70.01008088,-153.1092673,3.5
13392,70.01008088,-153.1092583,3.5
13393,70.01007781,-153.1092494,3.5
13394,70.01008088,-153.1092404,3.5
13395,70.01008396,-153.1092224,3.5
13396,70.01008396,-153.1092134,3.5
13397,70.01008703,-153.1091955,3.5
13398,70.01008703,-153.1091685,3.5
13399,70.0100901,-153.1091685,3.5
13400,70.0100901,-153.1091685,3.5
13401,70.01009318,-153.1091595,3.5
13402,70.01009625,-153.1091595,3.4
13403,70.01009932,-153.1091685,3.5
13404,70.01009932,-153.1091685,3.4
13405,70.0101024,-153.1091775,3.4
13406,70.01010547,-153.1091685,3.4
13407,70.01010854,-153.1091505,3.4
13408,70.01010854,-153.1091416,3.4
13409,70.01011162,-153.1091236,3.4
13410,70.01011162,-153.1091146,3.4
13411,70.01011469,-153.1090966,3.4
13412,70.01011469,-153.1090877,3.4
13413,70.01011776,-153.1090787,3.4
13414,70.01011776,-153.1090607,3.4
13415,70.01012084,-153.1090427,3.4
13416,70.01012084,-153.1090248,3.4
13417,70.01012084,-153.1090068,3.4
13418,70.01012084,-153.1089978,3.4
13419,70.01012391,-153.1089889,3.4
13420,70.01012698,-153.1089709,3.4
13421,70.01012698,-153.1089619,3.3
13422,70.01013006,-153.1089529,3.4
13423,70.01013006,-153.1089439,3.4
13424,70.01013313,-153.1089439,3.3
13425,70.0101362,-153.108935,3.4
13426,70.01014235,-153.108935,3.3
13427,70.01014542,-153.108926,3.3
13428,70.01014849,-153.108926,3.2
13429,70.01014849,-153.108917,3.2
13430,70.01015157,-153.108908,3.1
13431,70.01015157,-153.108908,3.1
13432,70.01015157,-153.108899,3
13433,70.01015157,-153.10889,2.9
13434,70.01015157,-153.10889,2.8
13435,70.01015157,-153.1088811,2.7
13436,70.01015157,-153.1088631,2.6
13437,70.01014849,-153.1088361,2.5
13438,70.01014849,-153.1088092,2.3
13439,70.01014542,-153.1087912,2.2
13440,70.01014542,-153.1087912,2.2
13441,70.01014849,-153.1087822,2.1
13442,70.01014849,-153.1087733,2
13443,70.01015157,-153.1087643,2
13444,70.01015157,-153.1087463,2
13445,70.01015464,-153.1087014,2
13446,70.01015771,-153.1086565,1.9
13447,70.01015771,-153.1086475,2
13448,70.01015771,-153.1086475,1.9
13449,70.01016079,-153.1086295,1.9
13450,70.01016079,-153.1086206,1.9
13451,70.01016386,-153.1086026,1.9
13452,70.01016386,-153.1085846,1.9
13453,70.01016386,-153.1085667,1.9
13454,70.01016386,-153.1085667,1.9
13455,70.01015771,-153.1085667,1.9
13456,70.01016386,-153.1085577,1.9
13457,70.01016693,-153.1085487,1.9
13458,70.01017308,-153.1085307,1.9
13459,70.01017615,-153.1085128,1.9
13460,70.01017923,-153.1084948,1.9
13461,70.0101823,-153.1084768,1.9
13462,70.0101823,-153.1084768,1.9
13463,70.0101823,-153.1084589,1.9
13464,70.0101823,-153.1084499,1.9
13465,70.01017923,-153.1084229,1.9
13466,70.01017923,-153.108414,1.8
13467,70.01017923,-153.108387,1.8
13468,70.01017923,-153.108378,1.8
13469,70.0101823,-153.108369,1.8
13470,70.0101823,-153.1083511,1.8
13471,70.01018537,-153.1083421,1.8
13472,70.01019152,-153.1083241,1.8
13473,70.01019459,-153.1083062,1.8
13474,70.01019459,-153.1082882,1.8
13475,70.01019152,-153.1082612,1.7
13476,70.01018845,-153.1082253,1.7
13477,70.01019152,-153.1081984,1.7
13478,70.01019152,-153.1081624,1.6
13479,70.01018845,-153.1081445,1.7
13480,70.01018845,-153.1081445,1.7
13481,70.01019152,-153.1081355,1.7
13482,70.01019152,-153.1081175,1.7
13483,70.01018537,-153.1080996,1.7
13484,70.0101823,-153.1080906,1.6
13485,70.0101823,-153.1080726,1.6
13486,70.0101823,-153.1080636,1.6
13487,70.0101823,-153.1080457,1.6
13488,70.01018537,-153.1080097,1.5
13489,70.01018537,-153.1080007,1.5
13490,70.01018845,-153.1079828,1.5
13491,70.01018845,-153.1079648,1.5
13492,70.01019152,-153.1079289,1.5
13493,70.01019459,-153.1079019,1.5
13494,70.01019767,-153.107884,1.5
13495,70.01019767,-153.107884,1.5
13496,70.01019767,-153.107875,1.5
13497,70.01019152,-153.107875,1.4
13498,70.01019152,-153.107866,1.4
13499,70.01019459,-153.107857,1.4
13500,70.01019459,-153.107857,1.4
13501,70.01019767,-153.107857,1.4
13502,70.01020996,-153.1078391,1.4
13503,70.01021611,-153.1078211,1.5
13504,70.01022225,-153.1077941,1.4
13505,70.01022225,-153.1077762,1.5
13506,70.01021918,-153.1077492,1.5
13507,70.01022225,-153.1077313,1.4
13508,70.0102284,-153.1076953,1.4
13509,70.0102284,-153.1076863,1.4
13510,70.0102284,-153.1076684,1.4
13511,70.01023455,-153.1076414,1.4
13512,70.01023762,-153.1076324,1.3
13513,70.01023762,-153.1076145,1.3
13514,70.01024069,-153.1075965,1.3
13515,70.01024991,-153.1075606,1.3
13516,70.01025606,-153.1075336,1.4
13517,70.01025606,-153.1075157,1.4
13518,70.01025298,-153.1074977,1.3
13519,70.01024991,-153.1074797,1.3
13520,70.01024991,-153.1074618,1.3
13521,70.01025298,-153.1074438,1.3
13522,70.01025606,-153.1074258,1.3
13523,70.01025913,-153.1074169,1.3
13524,70.01025913,-153.1073899,1.3
13525,70.01025913,-153.1073719,1.3
13526,70.01026528,-153.107336,1.3
13527,70.01026528,-153.1073001,1.3
13528,70.01026835,-153.1072821,1.3
13529,70.01027142,-153.1072731,1.3
13530,70.01026835,-153.1072731,1.3
13531,70.01027142,-153.1072731,1.3
13532,70.01027142,-153.1072821,1.3
13533,70.01027142,-153.1072911,1.3
13534,70.01026835,-153.1072821,1.3
13535,70.01026835,-153.1072731,1.3
13536,70.01026835,-153.1072642,1.3
13537,70.01027142,-153.1072552,1.3
13538,70.01027142,-153.1072282,1.3
13539,70.01027757,-153.1072103,1.3
13540,70.01027757,-153.1072013,1.3
13541,70.01027757,-153.1071833,1.3
13542,70.01027757,-153.1071564,1.3
13543,70.01027757,-153.1071294,1.3
13544,70.01027757,-153.1071114,1.3
13545,70.01027757,-153.1071025,1.3
13546,70.01027757,-153.1070935,1.3
13547,70.01027757,-153.1070575,1.2
13548,70.0102745,-153.1070486,1.3
13549,70.01027142,-153.1070306,1.3
13550,70.01026835,-153.1070126,1.3
13551,70.01026835,-153.1070037,1.3
13552,70.01026528,-153.1070037,1.2
13553,70.01026528,-153.1069857,1.2
13554,70.01025913,-153.1069677,1.2
13555,70.01025606,-153.1069587,1.3
13556,70.01024991,-153.1069408,1.3
13557,70.01024376,-153.1069318,1.3
13558,70.01024069,-153.1069048,1.3
13559,70.01024069,-153.1068869,1.3
13560,70.01024684,-153.1068599,1.3
13561,70.01024991,-153.106842,1.3
13562,70.01024991,-153.106815,1.3
13563,70.01024991,-153.106806,1.3
13564,70.01024991,-153.1067881,1.3
13565,70.01025606,-153.1067791,1.3
13566,70.01025606,-153.1067701,1.3
13567,70.01025913,-153.1067521,1.3
13568,70.01026835,-153.1067162,1.3
13569,70.01027142,-153.1067072,1.3
13570,70.01027757,-153.1066713,1.2
13571,70.01028372,-153.1066443,1.3
13572,70.01028986,-153.1066533,1.2
13573,70.01029294,-153.1066264,1.3
13574,70.01028986,-153.1065994,1.3
13575,70.01028986,-153.1065635,1.2
13576,70.01028986,-153.1065455,1.2
13577,70.01028679,-153.1065365,1.2
13578,70.01028679,-153.1065186,1.3
13579,70.01028986,-153.1064916,1.3
